Set	MTP	PCA1	PCA2	PCA3	PCA4	PCA5	PCA6	PCA7	PCA8	PCA9	PCA10	PCA11	PCA12	PCA13	PCA14	PCA15	PCA16	PCA17	PCA18	PCA19	PCA20	PCA21	PCA22	PCA23	PCA24	PCA25	PCA26	PCA27	PCA28	PCA29	PCA30
0	191.5	3.16	-2.1835	2.8952	-0.5063	-3.8496	2.0136	-0.1677	0.81042	-0.74478	0.1856	-1.563	0.28598	1.07808	1.36611	2.17149	-0.3405	0.84591	-0.3069	0.32654	-0.15498	1.10316	0.51269	1.7074	1.15708	1.04962	1.05905	0.44397	-0.2904	-1.15071	0.72902
0	191.5	14.8074	-0.4373	2.3885	-1.9987	-2.1784	-1.0939	0.4515	-0.96512	-1.01173	1.6864	0.6095	1.59112	-0.00843	0.33464	0.12796	-1.02483	-2.53613	-0.2383	0.07237	-1.38871	-1.13532	-0.21924	0.4532	0.46237	-0.61814	0.32668	0.64363	-0.76077	-0.69363	-0.46657
0	191.5	0.6211	-8.1181	-1.8851	0.7761	1.4659	1.2373	0.6539	1.06767	0.30234	0.8756	-0.4235	1.5757	0.42354	0.46622	-0.78876	-0.19104	0.31794	0.8034	-0.34091	0.85109	-0.68029	0.44416	-1.4017	1.10905	0.80305	0.20179	0.01527	1.02003	-0.28668	-0.8886
0	191.5	5.6844	-5.8377	0.5252	0.6912	1.0675	-0.3659	-1.9801	-2.18522	2.3688	0.0362	0.1371	0.37352	-0.33536	0.21302	0.09963	0.0576	0.98633	-0.3742	0.07245	0.08687	-0.49289	0.10233	-0.1952	-0.23647	1.17051	0.6111	-0.40463	0.19464	0.098	0.25388
0	192	-4.9919	-0.8784	-1.3138	1.489	1.8125	0.9503	0.4851	0.98976	0.03656	-0.2244	0.9384	-1.51291	1.11634	1.95026	0.65643	-1.51944	-0.90871	-0.8656	0.68155	1.35434	0.85322	-0.05708	0.9735	0.14914	-0.97909	0.57538	-1.15495	0.64983	0.46122	1.02653
0	192	-6.148	-5.8444	-0.8105	4.5584	-0.1607	3.5515	0.1504	2.93202	1.44171	-3.9666	-1.1937	-2.79075	2.40831	1.98163	1.91438	0.36962	1.7576	2.8625	-0.15515	-0.64738	1.30539	1.10379	0.9944	0.60052	-0.9835	1.65909	-0.85054	-1.30908	-2.33409	-0.30604
0	192	-1.3444	3.9587	5.0588	1.4145	1.5318	-0.0471	-3.749	-1.14533	-2.11754	1.4051	0.8148	-0.99263	-1.9623	-0.77224	1.10207	0.52609	1.41108	2.1154	0.04158	-0.72649	1.09098	0.82324	-1.2274	-0.27215	-1.27027	-0.50991	-0.33286	0.03184	-1.31575	-0.76026
0	192	-10.5654	-9.1596	-4.272	0.3102	-0.4261	2.6257	0.8682	0.02697	-2.59374	2.3159	1.966	0.19946	1.2481	0.17627	-0.36811	-2.38759	-1.29553	0.3748	1.56282	1.05223	-1.31183	0.02415	0.3687	0.01447	-0.20217	-0.66571	-0.35164	-1.21747	0.28748	-0.39555
0	192	-15.131	6.6	2.3159	3.7404	2.7496	1.519	-0.7565	1.17186	0.42258	-0.9205	-0.3143	0.798	-0.3609	-1.55089	0.80432	-0.02236	-0.1421	2.3102	-0.42915	0.1754	1.53749	0.49905	-0.08	-0.44116	-0.66351	0.12203	0.21385	-1.49131	-0.65835	-0.3052
0	192	2.0808	-3.6009	-2.8525	3.8225	1.5436	0.454	-0.8567	-2.62244	0.73456	0.1859	-0.2027	-0.22381	-0.21026	0.12753	0.11478	0.11572	0.99818	-0.3187	0.03321	0.16348	-0.61696	-0.49421	-0.0083	0.09235	0.37737	0.53966	-0.06956	-0.69705	0.67727	0.31499
0	192	0.7356	-1.4447	-1.6236	1.6411	0.001	0.8187	0.9972	-1.61208	0.69802	0.5392	-0.6399	1.409	0.06609	-0.20484	0.30392	0.12223	0.62604	0.2677	-0.06423	-0.00398	-0.37337	-0.42181	0.3608	0.62108	0.62652	0.07366	-0.6589	0.03199	0.01543	0.29924
0	192	-16.8934	-4.0389	-6.052	2.6747	-1.3887	0.2189	3.5207	1.07872	-0.05274	0.9372	0.1397	0.21482	-1.10911	-1.12646	1.00182	5.39092	-0.18387	-1.314	2.0681	-0.04078	1.07503	-1.04125	-0.7988	-0.6991	-0.38708	2.74322	1.81544	1.7416	2.13194	-2.47861
0	192.5	2.8094	2.4573	1.0688	-0.0158	-2.5261	0.8926	-1.6512	-1.01494	-0.31559	-1.0519	-0.6193	-0.6959	0.14012	-0.89247	-1.57922	0.72979	-0.16446	-0.7477	0.26732	0.33227	0.46763	0.18643	0.9171	-0.262	0.566	-0.55561	0.64329	-0.10802	0.33697	-0.08339
0	192.5	-3.0561	4.5332	7.077	1.474	0.3346	0.8631	-2.1044	1.02066	-2.70617	1.6789	-0.7467	0.89327	0.57118	-0.78544	0.33624	0.7948	1.59541	0.5799	0.76189	-0.18653	0.4975	0.91928	0.2118	0.50559	0.45113	0.31254	-0.56072	0.07564	-0.55933	0.06811
0	192.5	-9.6468	3.3575	6.8021	2.0461	3.4247	-0.0382	-3.4178	-1.99016	-0.86068	2.1367	1.0388	1.53539	-0.72605	-2.04161	0.47777	0.32292	1.13143	0.8111	0.20796	0.21591	0.30569	0.22101	0.0362	-0.34906	0.08858	-0.18148	-0.44673	-0.98471	0.19283	-0.18965
0	192.5	-5.1688	-1.3939	-1.5918	4.0074	0.5288	1.8669	3.1969	-1.03161	-1.35025	1.2435	-1.2956	1.10005	-0.79063	-0.66649	0.00499	-0.9593	0.99665	0.8749	0.97179	-0.43679	0.80446	0.31036	-0.0794	0.85556	-0.68883	-0.37509	-0.06874	0.74838	0.9878	0.99962
0	192.5	-5.6191	1.6358	6.5541	2.0012	2.6049	0.3444	-0.8796	1.41227	-1.25258	1.408	0.839	1.28216	-0.37186	-0.63616	-0.03108	-0.12488	0.38984	0.5669	0.37962	-0.26765	0.46724	-0.2635	-0.2648	0.50735	-0.82319	-0.82632	0.19395	0.52881	0.07951	0.59178
0	192.5	3.0328	2.4785	-3.5171	1.1653	2.0538	-0.4731	0.4298	1.24134	1.11836	-0.166	-0.1402	0.00114	0.51704	0.01533	1.25823	-1.26305	0.37041	-0.1888	1.46638	1.31383	0.44444	0.98918	0.3766	-1.1896	0.97437	1.08483	0.30756	0.81263	-0.40506	-0.18039
0	192.5	3.3272	2.1932	-3.1923	1.2483	1.443	-0.0261	0.177	1.43379	1.28266	-0.2117	-0.4794	0.12588	-0.21319	-0.0837	1.07666	-0.98231	0.72531	-0.0919	-0.33956	-0.34459	0.38327	1.0828	0.3855	-0.36403	1.7023	0.91377	0.47631	0.77565	0.11828	-0.29074
0	193	10.7698	3.0251	4.434	1.8349	1.2196	-0.3245	1.0802	0.4758	-1.6562	0.554	-0.4569	0.65927	0.26904	-0.36705	0.86473	0.87325	-1.54178	-0.4524	0.49189	-0.83286	-2.30207	-0.41549	0.21	0.54664	-0.22276	0.12147	0.14698	-0.05303	0.58452	-1.37198
0	193	-15.0919	-9.1641	1.8896	2.6496	-3.6699	-1.7145	1.6188	-3.25347	-5.51317	2.4785	-2.8753	-0.72573	0.21032	-2.13752	-1.72709	-1.1654	0.95197	-2.9137	0.92458	-0.21449	-1.23219	0.61829	0.9331	-0.98315	0.60339	-0.61619	-0.42152	0.77514	-2.3316	-3.20719
0	193	3.0103	-1.3353	-2.2152	-4.2781	5.2474	-1.0597	-1.6562	-0.03338	-0.44822	-0.8901	-2.1171	1.58167	-0.07423	-0.03853	-0.84438	0.97807	0.05717	0.6346	-0.23375	0.16045	-0.55202	-0.52824	0.0098	0.50557	0.20083	0.1549	-0.01667	0.04342	-0.64827	0.29989
0	193	1.4032	0.7415	-1.2323	0.131	0.2814	0.4616	-1.663	-2.47817	2.28169	-0.2278	0.6643	-0.43371	-1.07265	-0.44796	-1.38645	-1.01204	2.28862	-2.0071	0.29017	-0.39235	-1.01701	-0.328	-0.021	-1.42299	-0.01714	-0.23319	-0.44071	-0.12715	0.58244	-0.62484
0	193	-14.2176	5.6358	-2.3372	-2.4375	-4.1289	-10.6423	-0.641	5.39735	6.77384	5.6303	0.4498	-3.35739	-5.31539	1.62454	-1.98983	-1.77884	0.50688	0.6718	1.90502	0.0453	-1.6641	-0.12299	4.5964	2.44954	-2.26925	1.26562	-1.48496	-3.2916	1.35736	2.20528
0	193	2.3795	-5.0689	-3.8724	-3.365	2.4944	0.7565	0.3729	0.97088	-0.83402	-0.3892	-0.8908	-1.29655	-0.54871	-3.40269	-0.64667	-1.36127	2.06281	-2.7938	-1.79328	1.00421	1.66671	-0.02434	-0.8288	0.55088	-3.3447	-0.16756	-0.86453	0.2055	0.9333	-0.02066
0	193	-6.3647	-0.7225	-4.7001	2.3913	-0.7169	1.5087	2.0411	-2.38845	-0.20397	1.2754	-1.2233	1.86087	-0.54587	-0.31828	0.09882	-0.30675	0.4922	0.0862	0.31782	-0.03015	0.22474	-0.12395	0.1945	0.04235	0.51251	0.11031	-0.33414	-0.14812	0.51769	0.06361
0	193	-5.1798	1.1479	-5.0109	4.3107	0.9679	0.7861	1.9108	-3.05211	-0.20159	0.4385	-2.1287	0.63335	-0.44609	0.46455	1.09671	-0.4476	1.43313	0.0355	0.02595	-0.31429	-0.06416	0.43861	0.016	-0.27431	0.32344	1.28656	-0.12709	-0.2394	0.4816	0.45916
0	193	-6.2035	-0.0154	-4.4927	3.3013	-0.4133	0.6632	1.3043	-3.52122	-0.79214	1.051	-1.3712	1.35519	-0.33675	0.83187	1.36251	-0.58023	0.3242	0.4269	0.06042	-0.58685	0.45122	0.80294	0.123	-0.00208	-0.34393	1.55083	0.85027	-0.66188	0.67833	0.43604
0	193	-15.5999	9.0384	-5.7194	-3.6869	-1.6819	2.7795	0.2151	-0.26295	2.55502	-1.4024	1.0572	-0.05176	-1.72063	-4.96983	-2.17518	-3.58067	2.19669	-0.4056	1.48985	-1.07895	-0.75959	1.22924	-1.268	0.4768	-1.11918	-1.06953	0.14783	0.49705	1.28972	-0.78285
0	193.5	-5.1829	8.0111	0.0689	-0.3349	0.4193	-1.269	1.1198	-0.20322	-2.31983	0.5763	0.6635	-2.25928	3.05257	-0.10147	-2.13125	0.0708	-2.99734	0.8378	1.83601	2.86578	0.74422	1.13876	0.9871	-0.16026	-0.08667	-0.05438	0.91168	-0.50924	-0.37685	-0.2815
0	193.5	-13.608	-14.7495	2.3729	0.3633	0.3385	2.0018	-3.3055	-2.57908	3.45519	-1.5265	2.7949	-1.7352	0.12006	0.96433	1.54921	-0.69812	1.6732	1.9941	1.46868	-1.5461	-0.93264	-0.38879	1.1883	1.03431	-0.49144	1.43175	-1.65023	-0.93746	-0.43636	0.79467
0	193.5	0.4868	2.3597	-1.7245	2.2548	-0.3713	0.7766	-0.2081	-0.0672	-1.97601	1.2794	-0.5425	0.41339	-0.39423	0.97788	0.22727	0.49153	-0.77623	-0.9655	-0.98916	0.79649	0.61998	-0.56776	0.5256	0.53661	-0.51972	0.72839	-0.87059	0.0748	0.14738	-0.49002
0	193.5	6.5882	5.5816	2.3003	-2.394	2.9589	-1.9787	3.0111	-1.5392	0.01779	1.9175	1.4436	-1.94934	1.04346	1.97599	-3.07346	0.68646	1.60626	0.7916	-3.30442	-2.02304	0.25482	0.85563	-1.7169	1.37778	-1.73966	-1.00443	-0.00444	1.2271	-0.57165	-0.26901
0	193.5	-2.8356	2.1535	0.3337	0.8299	1.0368	0.493	-0.6637	-1.08136	0.6647	-0.0396	0.3105	-0.12124	-0.034	-0.52594	-0.68905	-0.50858	-0.36998	-0.3564	-0.36217	0.49809	-1.49991	-0.10165	-0.4349	0.32512	0.76462	0.36834	0.10653	-0.06354	0.35079	0.52658
0	193.5	-1.5965	-3.6487	-1.1737	1.7059	-0.0424	1.1737	2.6866	-1.61273	-1.69182	3.0284	-0.7536	2.61568	-1.07999	-0.83408	-0.70916	-0.09821	0.57906	0.2968	0.27325	0.51823	0.41732	-0.26902	-0.323	0.35766	0.23425	-0.32394	-0.17814	-0.57052	0.31024	-0.26974
0	193.5	9.0065	-6.9546	-0.0539	2.1851	1.252	-0.9244	1.5837	-0.52469	0.41687	-0.9962	-1.3077	0.8656	-0.73242	-2.43966	0.71255	-0.26665	-0.41284	-0.6108	0.29844	-0.20195	1.30279	0.44555	-0.1878	-0.50072	0.45386	-0.68345	0.65855	1.47752	0.69061	1.15485
0	193.5	-9.8584	10.2642	-2.9603	2.3754	0.486	-3.1254	-0.1324	-1.01884	-0.26058	-1.5045	0.83	-1.39334	4.13754	1.05665	1.75616	0.69425	-3.35448	-3.5751	5.40944	0.34837	0.12935	2.05249	-2.6514	2.60562	0.78701	-2.67425	-0.63919	-2.97015	-0.14873	-0.76724
0	193.5	6.9247	-6.2036	1.4985	1.0584	0.8422	0.0388	-1.0408	-1.59346	2.20309	-1.2101	-0.534	-0.27832	-0.43657	-0.82668	-1.14998	-0.25505	0.69799	-0.9518	0.52788	0.24749	0.56104	0.15606	-0.1113	-0.24537	0.27737	-1.02725	0.39589	1.31535	0.86098	0.20874
0	194	4.7899	1.3079	1.5733	1.8214	-0.2498	1.2448	-0.8917	0.89021	-0.3308	0.4653	-0.9076	1.11601	-0.33047	-0.44768	1.08117	-0.51821	0.8617	-0.4868	-0.04931	0.76591	0.8277	0.33146	1.0701	0.04853	0.27439	0.25542	1.25786	-0.96686	-0.42045	-0.52329
0	194	3.2921	6.8402	0.3897	-0.7435	-0.8848	-0.5551	1.017	-2.02881	0.83851	-0.3023	-0.0601	0.45038	0.59432	0.09714	-4.03304	-1.33958	-0.15232	0.8314	0.45554	0.48498	-1.89432	0.42823	-1.6102	1.22134	-0.47274	0.2348	0.00077	-0.18909	0.12123	-1.08393
0	194	-12.5575	-8.3932	0.8259	2.9977	-3.3294	-3.3757	1.9541	-2.08715	-5.04217	0.8492	-2.4227	-1.14416	0.15789	-0.84612	-0.8899	-0.88701	-0.95291	-1.4668	-0.91547	0.37056	-2.08531	0.86288	1.1244	-0.56968	-0.13986	-0.14842	0.29833	-0.06967	-0.89168	-0.45335
0	194	-3.4843	9.5344	-3.171	-1.3606	5.5758	-4.3724	3.0629	-3.60816	1.30952	1.7103	2.1757	-1.4867	4.41983	4.3944	0.06068	-0.18128	1.96459	-0.5048	3.85456	5.83607	2.20217	0.68435	1.5558	-2.90348	-0.9781	-1.81412	-0.4322	0.4371	-0.71874	-0.74751
0	194	11.6046	0.4834	1.6788	0.7269	-0.5917	0.216	0.9599	1.58603	-1.2825	-0.0241	-0.8183	-0.3192	-1.80117	0.06574	0.71535	-2.32061	-2.57928	-3.2037	-1.25709	1.04138	1.13231	-0.95999	1.4277	2.52801	-1.91545	2.46229	-6.26269	-0.12637	2.13519	-1.89154
0	194	1.2396	3.8211	-2.0692	-3.8424	-2.2859	1.3557	0.4465	0.13741	-0.92472	0.701	0.4402	-0.45876	-1.06608	0.79747	0.59696	0.47016	-0.5783	0.5257	-0.43942	0.21958	-0.67412	-0.71778	0.2489	0.44584	1.47054	-1.72661	-0.44402	0.45583	-0.58519	0.42407
0	194	-1.3531	-1.6052	-2.8793	-4.0909	-3.3126	1.5091	0.8037	1.87769	-0.37333	0.7261	2.2681	-0.16696	-2.0469	-0.89246	1.51476	3.55177	0.00739	-0.1048	1.71706	0.35808	0.58863	-1.67411	-0.7188	-1.37267	0.54486	-0.15685	-0.40031	0.88738	0.69327	0.03146
0	194	4.1788	-1.8335	-2.9086	-3.8953	4.9218	-1.272	-2.0157	0.21684	-0.40364	-0.8938	-2.2637	1.54023	-0.03316	0.27564	-0.74908	0.84973	0.46785	0.1292	-0.12322	0.09639	-0.48341	-0.89099	0.2091	0.35189	0.23854	0.13602	0.04762	-0.15613	-0.89067	0.24377
0	194	3.9355	-1.9219	-2.7161	-3.5982	4.3889	-1.0466	-2.3129	-0.33665	-0.38192	-1.4735	-2.8345	1.39414	-0.04016	0.6718	-0.32672	0.7048	1.19757	-0.3235	0.29797	-0.24492	-0.15788	-0.24125	0.5094	-0.47273	0.23997	0.01934	0.21067	-0.46283	-0.21576	-0.22836
0	194	-0.367	0.4623	0.1279	1.9352	-1.0986	2.1978	0.1981	0.51043	1.18596	-1.9028	-1.7176	-0.48786	1.14698	0.38194	1.1914	0.17378	1.85272	1.2489	-0.00762	-0.22686	0.63313	0.52768	0.3691	0.50662	-0.10373	0.90107	-0.64223	-0.67117	-1.54832	0.97978
0	194	2.7835	-5.6927	-1.1555	-3.0581	0.7122	-1.5474	0.5534	-0.53376	3.5474	1.4891	-0.1793	3.20362	0.35268	0.37844	0.5783	0.18014	-0.5953	0.4945	-0.16223	-0.42733	2.16158	1.553	-0.6463	0.66303	1.30273	-0.01215	0.63259	2.75166	-0.43366	-0.425
0	194	-6.7686	4.7284	4.029	2.9777	1.9246	0.7886	-2.5302	0.42843	-0.86953	0.3429	-0.0213	0.90383	-0.48784	-1.8851	0.54508	0.31107	0.50581	1.6477	0.27187	0.13444	1.2462	0.68784	0.0808	0.03306	-0.51086	-0.10585	0.17418	-0.751	-0.42831	-0.4359
0	194	-2.2624	2.9186	-0.5251	-3.151	-2.7113	0.9563	-0.4685	-0.14599	-0.29385	0.0781	0.6277	-0.34636	1.37039	-1.41666	-0.72774	1.0007	0.49538	-0.2801	-0.52074	0.29129	-0.15632	0.29333	-0.3196	0.45085	-0.12427	0.06309	0.10313	0.75236	-0.46472	0.15818
0	194	9.6146	2.9683	1.5082	0.5355	-0.6665	0.852	0.9942	0.20324	-1.02777	0.2515	-0.0935	0.03073	0.78371	1.02181	-1.47011	-0.47404	0.02398	-0.4394	0.76561	-0.57762	-1.7424	-0.21283	-0.3382	1.29533	-1.01803	-0.89054	0.06105	1.29481	0.63155	-0.10977
0	194	-4.5231	-1.2864	-3.8894	2.851	0.5786	2.1078	-1.4593	2.91864	0.84864	-0.7447	1.016	-0.8175	-0.24935	0.47373	-0.73356	-0.03091	0.70011	0.9387	0.59294	-0.41731	0.30309	0.01575	-0.7026	0.48933	-0.27081	0.50626	0.24512	0.49492	0.89957	-0.55593
0	194.5	-2.1785	-4.0919	3.7725	-2.621	-1.6688	0.4295	0.4038	-0.0816	0.2733	-0.1456	-0.9761	0.10148	0.25672	1.13611	-1.42771	-0.47351	-1.25199	-0.497	-0.5448	0.47929	0.69839	1.60306	-0.3805	-1.05101	1.47258	0.98899	0.78843	-0.00772	-0.8447	-0.58063
0	194.5	10.0659	-4.0584	-0.5116	3.1664	3.2939	-0.0418	-0.4534	2.00502	1.17759	-1.0717	-1.0653	-0.39476	-0.12255	-1.05699	0.51482	0.71488	-1.28354	1.3881	-1.33675	0.37872	0.80739	1.36373	-1.6074	-0.78166	0.24113	1.01035	0.40525	0.75491	-1.57828	-0.15036
0	194.5	-6.38	-3.8988	0.1632	-2.1893	-2.8615	1.4856	1.3204	-0.73545	-1.06681	0.5552	1.046	-1.16825	0.90948	-1.18106	0.50285	1.06602	0.79858	-0.0043	0.40567	0.52728	0.15903	0.31734	0.5113	0.35216	-0.17275	1.78695	1.38699	-1.44312	1.69394	0.60714
0	194.8	-0.9952	-2.3315	0.0414	-0.0682	-1.2996	0.7547	-1.0993	0.60496	0.85614	-0.6284	-0.6045	0.47105	0.43818	1.19231	0.0379	-0.14843	-0.97994	0.0473	0.01328	0.01675	0.41086	0.9596	0.0187	-0.20762	0.86285	0.87591	0.93478	0.20799	-0.41079	-0.94216
0	195	5.8329	4.9156	-1.3142	0.998	-1.0031	1.1966	-0.4297	0.74846	-0.77203	0.3232	0.1238	-0.08228	0.8289	0.87324	-1.69138	1.51655	-0.27262	0.3285	-0.12223	0.37237	-1.23339	-0.35213	-0.6502	1.3049	0.18324	0.09866	-0.13214	1.24421	-0.01457	-0.08382
0	195	8.1761	2.8484	3.1319	0.2465	1.2441	-0.2558	1.0961	-0.16934	-1.03206	0.9837	0.5096	0.99473	-0.05645	0.47815	-0.22317	-0.31592	-1.50796	-0.0148	0.04885	-0.52696	-2.06263	0.36001	-0.7487	-0.18251	-0.18322	0.73228	0.09194	-0.06742	0.5307	-0.54491
0	195	-6.5868	-13.035	4.89	0.7626	0.5304	-1.4699	-8.8104	-4.88911	-0.00524	3.7215	5.8876	-1.67976	-0.15359	0.83139	-0.12009	0.11603	0.28039	-1.413	0.11249	-0.15348	-1.05363	-2.05054	1.6156	0.64269	0.40926	1.1427	-0.21841	-0.68875	-0.9921	1.78435
0	195	5.9995	5.8982	-2.4461	-0.2425	1.174	-3.383	0.7058	-1.74633	-0.48114	1.0695	1.6205	-0.4649	2.57903	1.07039	0.13323	-0.70608	-1.5265	0.7767	2.93513	1.87216	0.03683	0.39181	1.0949	0.1151	-1.09114	0.35168	0.80016	-0.71634	-0.53425	-0.9557
0	195	6.6992	-7.448	3.5634	-0.7183	-1.165	0.5055	-2.3705	-2.99849	0.44567	-1.1578	0.1238	-2.01586	0.06779	-0.46386	-2.78182	1.12996	-0.1021	-0.1166	-0.1543	0.48891	1.20457	0.67897	0.3083	-1.02831	0.52621	-0.31171	0.17344	-1.34774	0.44708	0.6621
0	195	9.5337	-3.3966	-1.5045	0.5133	-2.2626	1.2056	-0.7787	1.0688	-0.00325	-0.0982	0.6949	1.37891	0.75367	0.13123	0.36689	0.79754	-1.34329	0.5079	-0.06556	-0.49307	0.53481	-0.48782	0.3086	0.19374	-0.20618	-0.71844	-0.15482	-0.11246	-0.68394	0.04128
0	195	4.8233	-1.1007	-1.5961	4.075	-3.7726	-10.8937	-3.1897	0.37947	-0.59349	-2.0734	-1.6866	1.56959	0.00678	-0.08666	2.54405	-2.35417	-0.29985	2.0097	-1.22768	-1.42521	-1.40324	0.93687	0.2751	0.81911	-1.06661	-0.6376	1.16701	-0.57521	-0.95078	-0.57124
0	195	8.3031	-1.7174	2.1864	4.5228	-6.3143	-12.0589	-0.8688	0.56926	-6.5417	-4.7823	0.8057	0.49808	2.95509	-1.93946	1.08512	-3.00094	-1.10152	2.2441	0.68794	-1.5123	1.41973	-6.09688	-1.5845	1.37493	2.43827	-0.32276	-0.07964	-0.07742	1.71876	0.05556
0	195	-4.615	-3.3279	1.4881	0.3134	0.6123	1.7052	1.0901	0.62106	1.58686	-1.4491	-0.2382	-0.44782	0.76107	1.0224	-0.89937	0.0657	-0.39092	-1.0358	-1.2156	0.95258	0.1252	-1.04769	0.535	0.96942	-0.22747	-0.72811	1.81719	-0.31644	0.44155	1.32507
0	195	1.4277	-8.0565	-1.4999	1.8758	1.1834	0.0149	4.2193	-2.71265	-1.161	1.4066	-0.8755	0.39254	1.42184	0.69944	0.25977	0.14748	0.82306	0.2461	1.35395	0.595	1.51099	0.01502	0.4857	-0.52504	-1.12999	-1.39794	-0.68451	-0.68691	0.07099	1.05944
0	195	-5.3167	-10.0295	-0.9258	4.0127	-6.2616	-7.5387	1.9106	-1.23867	-5.2777	-1.9485	0.3312	2.37204	1.49505	0.3733	1.46007	-1.52654	0.32193	1.3746	1.0436	-0.9446	0.61964	-1.13486	1.1049	-1.81955	-0.28866	-1.73121	-2.43731	-1.41377	-2.14772	1.39672
0	195.2	-0.5361	-2.7936	-3.5068	-0.2592	-1.5531	1.601	-1.9086	-0.25277	-1.237	1.2376	1.6726	-0.27861	1.10623	-1.81162	0.02842	1.39942	0.935	-0.2709	-0.42791	0.28265	-0.14138	-0.19969	-0.3436	0.42125	-0.51994	-0.62583	0.10311	0.42402	0.44557	-0.03544
0	195.5	2.3836	-6.5032	3.0395	-4.8427	-7.101	2.6111	-1.2636	-0.4713	-1.09003	2.0588	1.171	2.16458	0.5127	1.69662	-0.09416	2.27015	-0.03145	-0.4021	0.95443	-0.31851	1.62576	-0.3188	1.1972	0.70927	0.06259	0.12846	0.88812	0.24275	0.47372	1.58976
0	195.5	-4.22	2.2559	4.6145	1.7859	2.5544	0.5638	1.0277	2.63504	-1.88032	1.7141	1.2617	0.28141	-0.63816	1.62874	-0.10513	0.31332	-0.72996	0.1588	-0.7625	-0.23239	-1.27283	-0.38961	-0.907	-0.7203	0.72093	0.95515	-0.15601	0.2083	0.53072	0.4179
0	195.5	-8.4208	-2.127	5.1284	-2.2232	1.6589	-0.8617	0.4941	-1.67791	0.49646	-0.3059	1.2253	-1.73647	-1.11652	0.5825	-1.76013	-0.9234	-2.8491	-0.1864	-1.58043	1.33971	-0.23322	0.38201	-0.2366	0.95971	-0.05017	2.07282	0.08124	-0.65027	0.45923	0.11539
0	195.5	5.5475	-9.0688	4.3026	-1.9465	-2.5059	0.4513	-4.1479	-3.33852	-0.56697	-0.3242	1.1854	-1.92188	-0.06651	2.088	-2.182	0.89697	0.9811	-0.611	1.3376	-0.72879	0.48856	0.88178	0.4021	-1.33111	1.16842	-0.22061	-1.17098	0.15116	1.19734	0.52025
0	195.5	-1.7153	0.6797	-3.4873	-1.8094	4.2077	-1.1403	-1.8132	0.94517	-0.4361	-0.5779	0.0759	-1.08709	0.58024	-0.39205	0.53537	-0.88417	0.25367	-0.7	-0.84772	-1.21781	0.55711	0.61938	1.468	0.31335	0.79797	-1.45703	1.09949	0.56979	1.03136	0.66438
0	195.5	-3.0541	-2.6037	-2.5621	0.4294	-0.2322	1.7679	2.3668	1.06526	-0.59844	0.1203	0.4907	0.23184	0.20445	-0.42817	-0.50829	-0.35144	0.3273	0.2676	0.2465	-0.58934	-0.87709	-0.20339	-0.8028	-1.40517	0.18684	0.22353	-1.37582	-1.10836	0.27418	0.74017
0	195.5	-10.7781	2.4874	-6.6397	2.1792	0.417	0.6793	1.1469	-2.56619	-0.83524	1.1954	-0.7976	0.6671	-0.01122	0.07757	0.65928	-0.25613	-1.31089	-1.7722	-1.94879	0.4097	0.1465	-0.35417	0.9814	0.06584	0.14333	-0.12821	-0.98617	-0.52105	0.95153	-0.60786
0	195.5	-1.5163	-1.05	-2.5032	-1.0609	-2.2859	1.8364	0.1684	0.18979	-1.42047	0.9956	0.6113	0.06682	1.2319	-1.99166	-0.66119	1.04216	0.50374	-0.5235	-0.65233	0.54669	-0.09279	-0.06411	-0.3681	0.22607	-0.41866	-0.61974	0.23511	0.19682	0.03165	-0.26697
0	195.5	4.6325	-1.1574	-2.4244	2.4292	-1.3791	-2.6686	-0.6197	2.31914	-1.24917	0.5003	1.083	-2.33149	0.69057	-1.26063	-0.40861	-1.01745	1.5365	-0.2415	-1.21637	-2.43208	0.64539	-1.83388	-0.0422	1.10314	-0.46558	0.50734	0.60798	-0.56809	-3.77846	0.2711
0	195.5	-5.4623	8.6718	-1.8349	-0.0831	-1.132	0.8201	0.1153	-1.09358	0.5804	-0.5823	-0.2172	-0.73589	-0.41146	0.37712	-1.78118	-1.97677	0.4245	-0.9158	-0.28773	0.47887	-0.616	0.68392	-1.1406	0.39859	-0.92226	0.89242	-1.36449	-0.07409	0.62427	-1.14932
0	195.5	-1.0432	3.9058	-3.0714	-4.0571	-2.1681	1.5017	0.6077	-0.15196	-0.4372	0.581	0.6979	0.3023	-1.61524	0.24888	0.74856	1.425	-0.19531	1.1582	0.61431	0.50369	-0.0155	-1.12507	-0.6278	-0.26306	0.61899	-0.78733	-0.59424	0.27513	0.22819	0.55914
0	196	-7.0761	-1.5604	-1.0801	1.3203	1.1024	1.2509	-0.434	2.61261	-0.44874	-0.3187	1.4148	-2.01104	0.80621	2.42515	0.95527	-1.81995	-1.48104	-0.0647	0.65665	1.51552	0.36571	0.33656	0.9002	0.17203	0.02866	1.24309	-1.39123	-0.16353	-0.09004	-0.65275
0	196	-4.9131	3.0093	7.0446	1.7018	0.698	1.9049	0.3019	2.37874	-1.5101	0.6452	-1.3166	0.82048	0.40968	0.17601	0.9649	-0.15165	1.73381	-0.256	0.33885	0.1783	1.14019	0.17457	0.6862	0.47473	0.01882	-0.62404	0.2765	0.56337	-0.24914	0.45341
