Set;MTP;PCA1;PCA2;PCA3;PCA4;PCA5;PCA6;PCA7;PCA8;PCA9;PCA10;PCA11;PCA12;PCA13;PCA14;PCA15;PCA16;PCA17;PCA18;PCA19;PCA20;PCA21;PCA22;PCA23;PCA24;PCA25;PCA26;PCA27;PCA28;PCA29;PCA30
0;147.5;-46.979;81.833;-19.956;0.769;-14.176;0.6285;-0.0215;-104.761;0.97773;-0.7048;-0.4538;0.37249;0.38834;0.41744;-24.494;-131.659;-0.04664;-0.2016;0.56476;0.35805;-107.612;0.33482;-0.6874;0.33907;0.42538;0.31271;0.14984;0.04022;0.53279;-0.80644
0;148;-141.064;121.378;65.119;13.333;27.083;-0.2298;-0.0688;-161.462;-123.437;1.845;-0.6658;259.732;-0.2199;-137.933;-0.38129;0.82256;0.40436;16.968;-0.36455;0.44035;0.88657;0.61354;-0.7423;-0.1935;0.17657;-0.67647;-0.31859;-0.95274;0.39494;-0.665
0;148;-60.055;3.002;0.7166;1.421;0.9651;10.066;-11.546;-0.3215;0.71178;-0.3148;0.6523;104.468;0.48131;0.67127;0.44179;0.02156;-124.786;12.776;-127.764;-0.39476;0.31822;0.40269;-0.4946;-138.026;-0.51199;0.20912;-0.25564;-136.435;-0.93674;0.67197
0;148;-112.852;41.514;56.264;0.8767;47.333;-0.4612;25.648;133.538;-0.14586;15.038;11.963;102.109;-0.43351;0.79657;0.69407;-122.524;-0.89554;-1.218;-15.256;-119.172;-15.448;-0.7353;-17.202;-136.913;-0.18884;0.36053;-0.19504;0.91832;0.15545;14.676
0;148;20.095;31.832;-23.915;41.691;11.701;0.7558;-10.993;0.80678;126.049;-15.109;0.1564;-0.68315;-0.29572;0.18554;-0.35872;-0.16563;-0.08052;0.3444;-0.445;-0.64759;0.75638;-0.35127;-0.2449;-10.682;-143.105;-0.70466;0.0948;0.76425;-0.25704;0.73675
0;148;-51.429;95.715;46.967;24.586;0.3533;0.4186;-11.091;0.09952;-164.057;1.304;-10.324;169.191;0.25749;-0.01939;-0.42145;0.84569;147.196;10.126;0.55264;0.05713;0.37113;-0.14422;-0.0451;0.64853;-0.14452;-0.56631;-0.36424;-0.71229;-0.2875;-127.064
0;148;-66.989;10.241;-44.557;15.346;1.307;-11.055;-0.5065;185.842;0.65124;-21.145;23.484;-148.176;200.439;-169.197;0.40502;240.233;-0.42533;0.8766;-136.152;-0.53001;-0.29926;-0.32126;0.2945;107.188;0.35633;-0.53227;0.53497;0.11143;0.47508;-132.361
0;148;59.992;-52.541;-25.432;-58.029;35.197;-0.3275;-12.718;126.865;-12.865;-0.8918;-18.812;135.171;128.098;-0.13564;-0.37211;212.512;11.483;-0.3696;0.23194;0.16223;-0.05336;-0.97765;0.2794;-0.75099;0.60353;-0.63373;-0.9965;-0.46597;-0.37317;0.19899
0;148;0.3703;32.801;-0.1418;21.105;0.0767;0.6723;-0.7389;-0.79286;106.592;-0.7565;0.2973;0.58863;-0.60119;-0.64644;-0.60716;-0.76506;0.65044;0.2968;101.907;-0.57459;0.76972;0.09551;0.2264;-0.29009;-107.825;-0.77634;-0.06728;0.92673;0.43472;0.64733
0;148;66.129;-27.424;21.816;-40.947;0.9746;-21.869;12.416;-234.911;278.499;12.698;0.3638;400.033;-115.449;0.13962;0.53488;-0.41015;-250.544;-0.1028;-0.42411;-0.57814;-0.45244;0.27758;-0.7091;-117.211;121.285;0.32044;-0.21245;0.15002;-0.15271;-0.58348
0;148.5;17.668;3.644;50.879;2.745;0.0961;12.855;0.4529;25.043;-241.073;18.683;-0.097;132.021;-0.60031;0.54855;-0.00296;0.33702;112.954;0.6248;0.88831;-0.13332;-0.11679;-0.41537;0.0132;0.80728;-0.11747;0.23675;0.01843;-0.49666;0.01573;-0.88245
0;148.5;97.891;-17.574;0.6426;3.591;16.356;-0.3824;-22.944;-0.28828;0.70934;-0.3321;-0.1076;-0.61806;-0.65191;-259.809;0.443;-0.43809;-0.12156;0.2771;0.16516;0.02907;0.36259;-0.15007;0.4405;-0.23514;-0.10107;0.3879;0.25705;-1.112;-105.233;0.11473
0;148.5;-106.527;37.238;49.565;15.106;26.694;-0.6747;-30.351;-0.04504;-196.924;13.873;18.075;-0.74476;-0.79708;0.98431;0.22522;0.86247;-17.515;-15.192;-141.291;0.06583;-0.34415;-0.21904;-0.3211;-10.127;-0.00816;116.596;-113.842;0.38033;102.743;0.34516
0;148.5;34.584;0.6897;-30.835;15.983;0.6682;0.7068;-0.3209;167.238;0.89401;-0.2763;-10.677;0.74861;-0.67302;0.40734;0.53922;-0.12548;0.54483;-0.3655;0.55615;-0.01329;0.78199;0.53773;-0.1794;-0.78848;118.147;12.503;0.61031;0.96059;0.38516;-0.3882
0;148.5;43.214;-48.464;18.661;-62.802;-30.666;-0.0869;24.433;-0.59273;-0.06069;14.506;24.447;0.54468;0.72726;0.39931;0.76575;162.867;-108.441;0.1225;-119.454;-0.31301;0.92291;0.02723;-0.5915;-0.46429;-245.626;2.403;265.344;-263.442;0.57298;114.795
0;148.5;55.073;-105.563;-0.9818;31.612;-0.501;16.133;27.922;-169.789;-166.724;0.8882;-13.254;0.69304;0.46908;-0.06066;-157.556;0.97784;-0.07117;0.3344;-0.4069;0.07815;0.8882;0.01083;-0.6578;-0.76417;0.05314;-123.629;-0.67769;-1.979;0.60247;-0.00724
0;148.5;-187.402;10.367;12.883;0.7101;2.68;-0.0603;22.859;0.0148;263.254;-36.576;0.5105;-286.046;124.582;0.71558;0.34282;-0.35664;-208.797;17.717;0.73152;0.15773;130.383;0.24184;0.9038;-0.84399;-167.555;0.20139;0.02335;0.0044;-156.124;0.8554
0;148.5;20.285;28.943;-11.655;-33.323;-14.187;-0.555;15.519;0.73579;158.323;-0.1108;2.295;0.78006;0.85453;-252.143;196.732;126.233;0.66452;-12.366;-0.22612;-0.68242;-114.832;-0.85137;-0.0066;-0.31291;-139.362;0.89123;0.18709;-0.06371;-0.6263;-0.98209
0;14.860.001;-99.117;42.093;-4.279;11.684;12.993;0.1549;0.7699;-100.112;249.295;-23.489;0.2883;-166.041;0.36066;-194.291;-0.74479;-0.34353;-0.63959;3.708;-0.59898;-0.91929;20.425;210.076;10.753;216.944;0.41987;0.11371;0.72216;-0.52551;0.38438;0.18578
0;149;84.206;-41.644;28.155;1.18;-12.283;13.088;0.6935;0.64425;-0.17774;-18.686;-0.7947;-148.248;0.43399;-0.1818;-232.383;0.46095;-0.5186;0.213;-0.0941;-0.5334;145.472;0.6118;-0.0036;-109.581;-0.67476;-17.578;-0.39648;0.48188;0.01293;0.53658
0;149;-68.675;68.808;0.3782;15.676;23.071;-0.2669;0.0681;-0.87164;0.61574;-0.8932;-0.2857;-0.43355;-0.10304;-122.146;-0.37666;0.52183;-206.863;10.491;-137.779;0.38547;0.2344;0.72836;-0.4447;-0.44292;0.27094;0.75646;0.65196;-0.19604;-0.43933;106.241
0;149;3.33;5.311;-15.386;-13.229;-0.9828;0.5907;0.6912;-0.22252;-0.5686;-0.1437;-0.2021;-138.968;-163.716;0.18117;155.722;102.242;0.19229;0.429;-0.01267;0.48435;-0.69862;-0.86664;-0.5702;-0.63316;0.6035;0.05932;-0.14156;-0.01444;-0.40499;0.84258
0;149;103.702;-64.643;0.5662;22.623;10.378;-0.836;-35.287;-24.788;184.696;-0.7341;0.4886;-115.386;-0.24701;-103.499;-0.62801;0.3311;0.72999;-0.4856;0.33463;0.19612;-0.09744;-0.54112;0.1711;0.07391;0.75609;-0.26122;0.00076;-0.91645;0.39513;0.2005
0;149;15.172;16.011;-17.121;-0.5468;-10.423;0.5852;-0.2293;0.02185;0.73185;0.1476;13.171;182.897;107.152;0.36199;135.049;0.27254;-123.612;0.4797;-0.36687;-0.6098;-0.37962;-0.52578;0.0089;-0.57893;0.29139;0.04276;-0.69852;-0.44909;0.08446;0.10092
0;149;-53.408;37.685;-15.897;-41.799;-0.6637;10.009;0.5852;-0.87327;0.3197;-0.3013;0.3023;-175.907;-234.253;-273.254;-118.638;-0.24953;0.38614;16.135;102.247;150.315;-0.64879;0.21827;-17.519;0.94199;0.3827;-0.27668;0.47897;0.13905;0.96246;0.33516
0;149;30.538;-0.5984;0.2713;-23.273;-0.1153;-11.353;0.0131;-198.524;281.057;0.805;0.1936;43.881;-103.921;0.0849;105.377;-108.336;-112.738;-0.3965;0.45081;-0.68264;115.004;0.26003;-0.1925;-0.91248;-0.45183;-0.93396;0.59936;124.444;-0.06377;-0.80755
0;149;0.0244;0.7818;-15.176;-25.079;-24.936;0.8054;-28.141;-0.06133;-0.48546;0.42;19.118;-0.87415;116.169;-0.84852;-0.60311;128.104;0.68538;-0.9183;-0.68614;0.30573;-0.07043;-0.2151;-0.026;-0.27963;-0.3985;-0.23786;0.61573;0.27515;0.06589;-0.12525
0;149;-2.363;0.5354;27.106;-30.455;-23.201;22.676;0.7853;0.82194;-0.26663;0.0732;-0.8393;139.401;0.4229;-0.65814;0.31162;-152.068;122.954;-0.2884;0.78014;0.21702;-0.47422;0.39449;0.5891;0.39703;100.018;-0.05551;-0.79043;-0.06221;-108.547;0.30666
0;149;114.857;-66.417;11.251;-0.0954;18.508;-0.6826;0.2828;232.073;0.12222;0.7338;-0.2165;-0.54594;218.684;-0.30803;101.936;-0.62047;0.23357;-12.982;144.986;192.919;147.294;127.717;0.3572;-0.83168;0.60729;-117.851;0.60464;138.242;-0.32343;-0.53144
0;149;-0.4249;0.6129;21.007;-24.245;-18.853;0.9025;28.906;182.585;-0.34635;-0.0475;-0.4545;-212.128;223.863;-0.42523;363.237;0.79725;314.948;-0.3249;0.56659;-0.55576;-0.12837;111.637;13.221;0.84254;149.965;248.613;0.04253;-0.70763;0.78499;0.80098
0;149.5;53.401;-3.132;23.345;22.585;0.6977;16.493;16.957;230.033;-0.30745;-16.164;0.0241;-109.293;-0.71314;-0.35423;-0.79871;0.56793;-229.175;12.498;-149.578;-0.39803;194.758;0.30179;-0.3225;-185.314;-0.8507;0.38615;-287.956;-104.774;-0.87892;0.42188
0;149.5;8.841;-49.045;11.588;16.841;-0.614;1.287;-25.138;0.06692;-0.79176;-0.1915;-0.194;-162.658;0.02719;0.30577;-0.14078;0.05618;0.15876;-0.044;-0.13849;0.74605;164.711;0.57393;0.5335;0.56102;0.17115;0.88912;-14.637;-0.44191;0.35989;0.32169
0;149.5;-170.563;13.156;32.233;0.5585;0.0511;-0.2188;-19.746;-0.45965;105.375;0.5653;-0.2137;271.054;-0.1068;-0.86193;205.593;0.8551;-0.94958;-25.065;347.025;-148.788;223.231;343.816;-41.175;273.827;0.91545;-175.101;-0.62262;-184.409;-0.9787;-0.3419
0;149.5;87.806;-0.6231;0.7299;0.9646;0.2652;0.5256;0.0556;0.18619;0.40788;-0.219;-0.8315;0.32599;-0.06101;-0.39194;117.227;-0.48495;-0.24277;-0.7062;-0.38566;0.34986;-0.06674;0.39981;0.7135;-0.02106;0.51056;0.90427;115.154;-0.62556;-0.26433;0.46169
0;149.5;-69.521;0.9983;-3.604;18.631;0.9724;-0.6273;-0.8529;156.164;0.75787;-25.411;19.477;-10.429;159.021;-141.697;0.49343;26.177;-0.59175;0.3415;-117.952;-0.10293;-0.55864;-0.82467;-0.114;0.10947;-0.08972;-0.31734;0.45591;0.09923;0.20052;-112.565
0;149.5;-12.267;29.454;-16.961;12.764;-0.6441;1.071;-0.1706;0.94058;0.76192;-12.425;-10.189;0.25422;-0.1158;-0.29959;0.56468;-0.455;-0.56704;0.1899;0.60714;-0.36591;0.10634;0.5769;0.4058;-0.14549;0.88036;0.87021;0.6862;0.64478;0.46872;-0.53996
0;149.5;-11.893;11.865;-42.891;-3.909;17.849;0.6863;0.6027;142.328;-0.12883;12.753;22.086;-209.707;-1.403;0.56442;183.378;-267.138;0.70806;11.209;-146.091;-0.35081;-0.95546;0.58711;0.7188;0.80971;271.661;-179.882;0.12025;-0.80409;102.269;-0.54426
0;150;81.322;35.346;24.208;-0.3001;-31.801;0.1995;0.557;-128.272;-0.74405;-11.715;-14.685;-0.67092;108.297;0.70149;-292.826;0.28922;-0.32034;-0.0869;0.78466;-0.35383;-0.97694;0.12836;0.4171;0.8597;0.26613;-0.61401;-0.16822;-0.32301;0.16185;-14.581
0;150;-142.873;-33.641;21.213;0.7361;-0.2733;23.709;11.961;0.59743;157.369;-29.956;-0.1992;-159.814;0.2656;0.82738;-0.62433;-0.15978;-135.587;0.1748;-0.48553;-0.24013;0.89645;-0.38847;14.537;0.25233;-0.38275;-0.87976;114.262;-0.00189;0.39479;0.46169
0;150;-61.828;18.095;-0.7027;0.8997;-0.094;0.7891;-10.585;0.86932;15.895;-0.7949;-0.9673;0.65302;0.28115;0.22845;-0.11671;-0.41346;-0.57639;-0.8887;-0.6724;0.77201;0.27355;0.50647;-0.1837;-0.87132;149.114;0.40076;0.91646;0.23463;-0.43008;-0.95615
0;150;-58.811;35.405;6.838;13.855;26.687;0.2778;-10.149;0.45188;-103.669;10.411;0.311;101.554;-0.24596;-150.798;-0.5463;-0.73084;0.07822;0.3594;-0.04282;0.29169;0.54375;0.3756;-0.3839;0.1628;-0.66712;-0.8983;0.71916;0.25164;0.36056;0.40531
0;150;93.925;10.546;0.5237;13.055;0.8321;-0.3952;-0.7798;-0.15709;0.27817;0.0143;0.1113;0.27182;0.16812;-0.09947;0.49595;-0.15269;-0.69313;-0.1242;-0.07867;-0.35848;-141.708;0.09057;-0.026;0.20578;0.25365;0.35024;0.123;0.27424;0.03506;-0.2159
0;150;35.471;53.721;-26.251;-16.667;-0.4959;0.3476;10.497;-0.00417;-0.64278;0.1221;0.2058;-170.287;-107.545;-0.06729;195.654;0.90126;0.51193;0.7515;-0.22917;0.06782;-0.37264;-0.25267;0.071;-0.02843;114.678;-0.42028;-0.06461;-0.03466;0.31236;0.31812
0;150;35.538;-43.516;-36.605;-51.922;14.854;0.3493;-28.193;163.764;0.79423;0.1005;-0.4273;134.377;0.5832;-208.573;0.81772;124.451;0.22489;-11.642;-152.725;210.075;140.885;-0.4607;0.0124;168.005;-0.69255;0.99621;-17.482;0.74386;-0.00831;-0.71557
0;150;-0.613;91.297;-3.108;19.734;0.1808;0.7518;-0.6502;-237.389;242.152;-0.6154;-12.531;0.80625;0.10416;397.635;-0.15739;0.06824;370.691;0.1919;-0.54569;0.37937;0.17046;0.29469;-0.3078;-0.68928;0.50657;153.803;-0.44295;0.10328;-0.12056;0.28083
0;150;-5.835;20.827;-20.932;20.163;0.0713;0.3794;-21.935;-233.694;20.794;-22.437;12.466;-0.7478;-0.88107;0.75767;0.02461;-0.34203;0.2377;14.709;143.643;-231.165;108.413;0.57657;0.2574;-114.761;-111.765;-0.06999;-114.658;152.177;0.68602;150.358
0;150;44.384;25.564;-0.8669;-1.523;-2.011;0.5108;-15.249;-235.083;0.22987;-0.5007;-0.0482;-0.9253;-225.021;-0.00811;11.206;0.42496;-0.31792;0.5638;0.69112;0.57451;-0.36329;-0.84659;0.5484;0.9296;0.26751;-0.71101;0.83691;0.05524;-0.03474;0.0299
0;150;122.697;-55.368;-0.0446;-72.746;-42.266;-13.874;12.804;-312.733;0.68993;31.389;34.308;467.841;-0.11586;350.547;-0.3029;-0.40864;-328.453;-0.3409;0.42374;-258.333;120.906;-0.94964;-0.9943;-120.124;-32.182;-140.059;0.88496;-0.59048;135.137;-175.158
0;150;8.312;-0.4161;16.983;11.049;-0.7069;-0.3271;-0.3932;-259.184;139.792;-0.6622;-0.4932;0.71146;-0.62263;-0.79983;-0.00574;0.22151;0.58566;-0.777;146.239;-0.91564;-0.77875;-0.81599;11.806;-0.29355;0.6606;-0.31984;-0.87846;-0.41145;0.55914;-0.5435
0;150;-92.932;66.921;-1.154;-48.376;-27.442;1.295;17.548;-193.789;-0.0676;-0.5777;-0.1357;-280.808;-524.787;-119.085;-171.396;-18.557;-0.95707;21.443;156.398;21.085;-0.48676;0.21948;-26.767;0.76092;0.1821;-0.78277;157.092;0.05489;0.19599;-0.03139
0;150;119.839;-35.556;-0.0372;27.489;13.397;-10.505;-18.017;-162.088;202.987;-0.8054;-0.3318;-0.34648;-0.42217;-158.163;0.59395;-0.18452;0.40178;-0.9662;0.28318;-0.00027;-0.53282;-0.9082;0.6949;-0.06101;0.61844;0.09213;0.3148;-0.9739;-0.05738;-0.09525
0;150;63.932;-49.844;0.2707;1.435;-0.2232;0.3325;14.778;-16.593;0.21609;0.5998;-0.9867;107.315;-0.17869;-0.49233;-0.18439;0.18256;0.48452;-0.1949;0.203;-0.19505;-0.12084;-0.08634;0.1317;0.04912;0.73309;-0.20386;-0.53206;-0.61347;0.34179;0.42844
0;150;-150.461;-104.993;53.343;-17.055;10.545;0.6588;26.424;134.414;392.014;-28.399;-0.4713;-0.59463;0.14163;318.768;120.089;-0.12701;-0.59765;-11.611;-0.05856;-0.06408;-0.09943;-127.321;15.569;0.51983;0.63992;0.18167;115.866;0.84065;-0.57496;-15.553
0;150.2;32.078;46.275;-23.103;1.881;0.3859;0.0631;-16.302;-111.281;1.526;-0.4328;-0.249;-0.07553;-0.62054;-0.50344;-0.09592;-0.55579;0.93445;-18.611;-0.26251;-0.10033;-0.6355;-0.54879;0.4769;-11.932;0.36181;0.14943;0.32949;-0.1203;0.04619;-0.11752
0;150.5;-19.774;40.767;66.243;16.743;-0.1129;10.814;-23.458;109.963;-269.049;13.892;-0.9051;0.55669;0.39228;-0.39046;0.52655;0.71061;181.354;0.5243;0.94983;-0.19887;0.67051;0.91265;0.4406;0.46886;0.40976;0.2384;-0.53285;0.13688;-0.61399;-0.28872
0;150.5;16.049;36.667;47.984;27.395;0.1447;12.775;0.4528;251.723;-234.011;18.158;-0.1764;133.139;-0.466;0.53192;-0.22912;0.35256;1.11;0.7493;0.82546;-0.18516;-0.10714;-0.32128;-0.0792;0.77862;-0.16721;0.42169;-0.00643;-0.51859;-0.02743;-0.60917
0;150.5;-26.526;6.182;-1.369;-0.4405;-21.958;0.3653;0.2754;-0.82917;0.08448;-10.645;-0.734;-0.17975;10.274;-0.52191;-0.82145;0.64307;-0.12128;-0.6304;0.19811;-0.1338;-0.2086;0.17312;0.2348;-0.79894;0.78741;0.35179;-0.37263;0.0526;0.09932;0.15054
0;150.5;35.001;-77.652;4.36;-0.8048;-0.5092;0.9553;0.1517;-203.252;101.451;-14.873;-0.25;-173.255;0.28379;0.4364;-268.997;0.59341;-0.28814;-0.634;-0.59032;0.53387;133.451;-0.11509;0.4103;-0.63059;-0.42703;-104.611;0.82517;-0.8713;0.41156;122.949
0;150.5;-87.537;40.984;44.663;19.536;0.8497;0.8177;10.755;387.741;-0.9915;19.733;0.7189;189.838;-124.383;-247.246;0.42122;306.263;0.69917;0.6787;128.934;0.6761;173.265;-0.47094;-0.6768;0.06781;-0.08363;0.98684;0.67208;0.42424;0.44787;-103.919
0;150.5;-14.523;-71.292;30.934;19.356;0.5801;10.005;-25.787;-214.456;121.896;-0.229;13.574;-0.91596;-0.50162;-0.42935;-194.903;0.22271;112.788;0.7435;0.75191;0.03415;0.13062;-0.57656;0.0366;-0.07247;0.16446;-0.01023;-121.417;-129.698;-0.32184;0.30415
0;150.5;-88.246;22.204;-48.145;27.078;0.5729;-0.2934;-16.104;18.596;0.72982;-27.115;1.772;-0.97623;181.787;-13.172;0.84208;261.406;-0.65566;-0.3089;-119.779;-0.1109;-0.54367;-11.109;0.2073;-0.11354;0.01218;-0.50761;0.67319;0.01899;0.31731;-132.703
0;150.5;-26.882;-20.027;0.2628;10.276;-58.363;-10.69;-20.783;-0.93235;0.41714;-27.603;-26.055;126.421;0.07083;163.691;243.717;-121.141;119.739;0.7509;-12.247;-112.977;-0.32843;0.81698;14.192;0.04872;-0.53517;-0.27193;122.531;-0.4323;-114.748;-0.12991
0;151;16.175;35.373;55.104;-21.511;-21.002;-0.0102;10.718;-232.442;-113.794;0.3226;-12.599;-0.51902;0.413;0.90776;-169.204;0.71809;-0.04394;0.0635;0.01468;0.01403;0.01441;0.91469;0.231;0.14227;0.44061;0.79286;0.09639;-0.33647;-0.36217;0.28869
0;151;24.726;63.338;-3.492;-0.1127;0.1712;-0.5117;0.1848;-0.40367;100.801;0.975;0.8764;102.929;102.033;0.42225;-0.83023;-0.4338;-0.0712;0.5845;148.689;163.719;0.14947;-0.10574;0.3271;0.44013;0.23551;0.15574;-0.10777;0.38039;-0.49115;0.06357
0;151;34.039;24.824;0.2839;-14.814;-38.396;-0.4937;-17.315;-30.845;-0.3326;15.113;12.823;273.027;0.28592;334.956;0.36186;-0.01985;-141.802;12.484;-0.31538;-0.70642;124.772;102.141;0.0705;0.55994;-158.797;178.045;267.765;-127.316;0.39821;0.24763
0;151;-30.925;0.4284;-42.377;-14.188;0.9312;15.306;-16.971;208.263;-0.16102;0.4388;-0.2655;20.459;-0.75986;0.4327;0.45797;-196.428;-0.27318;-10.104;0.66543;-0.04718;0.83;-0.14819;0.3439;-0.21647;-0.42249;0.19662;21.511;0.63187;0.88939;0.66958
0;151;-0.8325;-0.9172;-39.517;-25.619;17.506;0.415;-0.6246;21.764;-0.29067;11.526;0.2438;146.603;-0.56584;0.28644;0.2175;-209.896;-0.0555;-0.4304;0.23834;-0.48174;109.398;0.33945;0.6157;0.47746;0.11652;0.09649;200.558;0.51001;0.84768;0.75004
0;151;-26.779;-31.423;-50.228;-1.908;13.232;16.757;-0.4907;127.096;-133.582;0.2007;-15.781;223.525;-0.16192;-0.45171;-0.07099;-100.472;0.25617;-0.28;0.38063;0.07979;-0.5501;0.05907;-0.1485;-0.24077;0.64122;-0.26618;-0.07904;0.23545;-0.36549;-0.017
0;151;-84.233;0.4151;-29.998;0.9416;0.2024;-0.8607;-0.3715;131.706;0.36553;-28.481;18.887;-144.875;223.785;-178.028;-0.54255;188.041;-100.672;0.3072;102.615;160.945;-0.13547;-0.49416;-0.0652;-0.50276;-0.77634;-0.18426;0.39031;0.14271;-0.557;-112.605
0;151;-63.921;-21.595;-17.618;10.172;-18.893;0.5522;-0.6786;195.394;0.13866;-36.782;0.8714;-110.766;141.362;-0.97771;-116.468;224.475;-0.88815;0.0044;-0.29231;0.28999;-0.07614;-0.90136;-0.311;-0.53552;-0.66099;-0.00487;0.50313;-0.20615;-0.79535;-100.175
0;151;-0.2948;53.265;0.0503;-24.046;-22.414;10.516;0.9048;-0.72246;-0.55656;-0.1607;-0.5756;-107.397;-177.204;0.01952;-110.939;-0.25063;-0.36823;0.9662;0.40862;0.91668;-0.86571;-0.27169;-1.183;0.58455;0.63366;-0.53795;0.02442;0.3565;-0.69453;0.52997
0;151;-61.452;41.418;-45.313;-12.886;0.6632;0.1974;-0.2336;0.91383;108.423;-0.2136;12.597;-112.434;0.21186;-185.113;-0.9594;-0.6617;105.777;0.8102;0.30026;-0.86653;-0.32499;0.80463;-0.592;0.03864;0.51903;0.21022;-0.43151;-0.18121;133.348;-0.05562
0;151;-59.251;-35.892;-68.304;-131.255;91.956;-14.698;-46.873;274.768;-657.035;-27.125;-5.669;198.714;-0.51368;285.804;-256.301;251.434;112.349;0.4922;167.435;-238.804;-0.53694;-221.829;0.4851;0.39279;-199.182;0.4758;167.811;-104.109;-0.00457;0.13162
0;151;10.649;-33.657;-27.798;-37.215;1.55;0.7194;0.262;202.269;0.46151;-0.9142;0.1837;135.266;0.26767;-0.88989;0.40146;0.33069;0.6675;-0.7189;0.03285;-108.743;0.50913;-126.471;0.0629;-134.163;-109.156;-112.146;-0.78233;0.55689;-0.73064;145.013
0;151;20.595;34.478;52.218;-31.212;-29.352;0.1671;12.558;0.01273;-147.084;27.318;15.094;126.921;-0.06593;0.0883;197.267;155.433;235.106;0.2251;133.043;0.43602;0.37942;0.10769;0.6547;0.39998;-163.761;191.978;19.759;-243.654;128.217;-112.041
0;151;-43.768;39.441;-23.981;-0.1196;-28.469;19.215;0.5384;-138.657;191.686;-0.9883;-0.0243;205.211;0.65066;126.242;0.76297;104.375;0.15911;14.102;0.31563;-0.9954;0.76853;-0.44956;10.311;0.01195;-0.29266;0.31305;-134.981;0.30062;-0.7891;0.65423
0;151;50.498;34.972;-17.048;12.578;-0.905;0.0002;0.1318;-139.661;118.471;-0.7269;0.2763;143.841;-0.21343;179.963;0.7579;-0.40669;-0.16202;0.3744;0.52893;-146.032;0.69396;0.03509;0.3553;-0.40783;-172.602;0.09608;0.82455;0.63174;0.59652;0.67599
0;151;-22.684;-26.686;-35.838;18.041;13.401;10.679;-0.45;309.543;0.63276;0.0028;15.779;-144.085;-0.03754;0.26698;-114.628;-0.20009;0.87515;17.502;0.2284;-0.84214;0.5602;0.58211;-0.5848;140.601;0.20138;0.46036;0.10772;0.43884;0.84835;-0.41034
0;151;-13.478;38.331;-16.913;-44.281;-35.527;17.668;0.7054;-0.73402;-0.48733;-0.4729;0.2949;-0.19594;-114.406;-0.07749;0.59088;0.61072;-0.23676;0.4078;0.59166;0.44153;-0.53809;-0.83776;-0.1476;-0.77509;0.71109;-146.168;-0.73977;-0.08242;-0.01112;-0.03797
0;151;-96.746;-19.166;-4.268;29.202;12.329;19.495;0.2883;133.883;-0.50737;-0.0667;11.353;-136.028;126.299;-0.20773;-0.34999;-0.97329;-0.10782;0.9428;140.785;135.624;-0.7623;0.45842;-0.1225;0.56417;-0.55611;0.02377;-0.00358;-0.11418;0.25658;0.15884
0;151;-24.772;-64.507;-15.722;22.462;-14.662;18.695;24.294;-242.842;-125.214;0.1992;-15.648;0.54603;0.28308;-0.14812;-150.844;0.35785;0.02699;0.4897;-0.27663;-0.07137;0.79938;0.49639;0.1019;-0.5946;-0.05966;-0.75952;-0.40889;-136.124;0.2123;-0.09791
0;151;57.147;-24.234;24.011;-1.045;-26.497;0.4767;-3.599;-193.053;-0.01905;-0.2211;0.3781;-0.66757;0.34813;126.238;-0.42428;114.843;102.642;-0.298;0.7676;0.02402;0.44486;0.06811;11.917;0.80534;0.44621;-0.01836;0.21666;0.4168;0.11495;-0.04212
0;151.5;36.535;0.8309;-0.0312;-0.9849;27.588;-0.3109;-2.162;0.43879;-146.358;-0.4561;-16.304;-0.20627;-142.429;-120.421;0.86943;-186.252;0.08095;-0.9638;0.64089;-0.49378;-0.59904;0.61086;0.3448;-107.402;105.648;119.581;0.6406;-0.30427;0.1751;0.66418
0;151.5;-0.0944;-14.815;0.4931;0.686;-18.847;11.333;23.918;-153.625;-0.9543;-0.8062;-15.778;-0.13209;-0.24387;0.0188;-210.388;0.47174;-0.58346;-0.5216;-0.20035;-0.17345;0.85879;0.52946;0.3296;-191.757;0.23203;-0.39565;-0.07259;-0.89653;0.25578;-0.34889
0;151.5;-198.761;-63.929;-0.0307;27.862;-31.554;-45.232;0.7052;-265.258;-452.702;0.5526;-3.08;-130.703;-0.15507;-120.629;-0.54962;-0.94262;-15.725;-2.131;-109.867;0.16233;-206.532;118.007;13.357;-120.007;0.31713;0.08839;0.55998;0.89219;-153.543;-0.76501
0;151.5;-105.127;-4.961;30.871;-18.926;-0.7996;-25.641;-12.751;-330.982;-131.197;43.942;39.113;0.33005;0.16434;-0.53631;0.08505;0.29808;-141.515;-0.1323;-0.31077;-0.07013;-0.97562;-0.52622;0.3836;109.538;-100.611;256.466;16.016;-111.671;-0.88578;149.405
0;151.5;19.302;12.467;-0.9214;0.6714;-0.5911;0.9632;0.1467;0.78071;0.9638;-13.131;-13.388;0.2473;-0.35871;-0.30878;-0.04287;-0.97124;0.19078;-0.3098;0.5909;-0.05448;0.22777;106.288;0.0641;-0.82449;119.545;0.69686;0.34358;0.75171;0.15081;-0.7196
0;151.5;40.529;13.742;-0.2754;0.6638;-0.5845;13.752;-0.541;0.4426;0.3409;0.211;0.264;0.86686;0.05412;0.41253;-0.05792;-0.90264;0.07689;-0.3114;0.08548;0.01041;-133.141;-0.42268;0.124;0.16931;0.65625;0.02888;-0.32616;0.02315;0.22143;-0.1607
